timestamp,open,high,low,close,volume,amount,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,bid_volume_5,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4,ask_volume_5
2022-09-30 13:03:51,,,,11.91,0,0.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,57200,217700,209400,369135,220700,2300,113200,220300,240100,330700
2022-09-30 13:03:54,11.91,11.91,11.9,11.9,1500,1786200.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,55700,217700,209400,369135,220700,1600,113000,220300,240100,331500
2022-09-30 13:03:57,11.9,11.9,11.9,11.9,300,357000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,55400,217700,209400,369135,220700,2100,132100,220300,240100,331500
2022-09-30 13:04:00,11.9,11.9,11.9,11.9,100,119000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,55300,217700,210300,369135,220700,2100,132100,220300,240100,331500
2022-09-30 13:04:03,11.9,11.9,11.9,11.9,3000,3570000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,52300,220300,210300,369135,220700,4700,132100,220300,240100,331500
2022-09-30 13:04:06,11.9,11.9,11.9,11.9,300,357000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,53200,220300,210300,369135,220700,5400,132100,220300,240100,331500
2022-09-30 13:04:09,11.91,11.91,11.9,11.91,1200,1429100.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,53100,220300,210300,369135,220700,4300,132100,220300,240100,331500
2022-09-30 13:04:12,11.9,11.9,11.9,11.9,2500,2975000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,50600,220300,210300,369135,220700,5400,132100,220300,240100,330700
2022-09-30 13:04:15,11.9,11.9,11.9,11.9,1000,1190000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,49800,220300,210300,369135,220700,5600,132100,220300,240100,330700
2022-09-30 13:04:18,,,,11.9,0,0.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,49800,220300,210300,369135,220700,7500,132100,221300,240100,330700
2022-09-30 13:04:21,11.91,11.91,11.91,11.91,100,119100.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,49800,220600,210300,369135,220700,18100,132100,221300,240100,330700
2022-09-30 13:04:24,11.9,11.9,11.9,11.9,1600,1904000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,48200,220600,211300,369135,220700,19100,132100,221300,240100,330700
2022-09-30 13:04:27,11.9,11.9,11.9,11.9,300,357000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,49900,220600,211300,369135,220700,19100,132100,220300,240100,330700
2022-09-30 13:04:30,11.91,11.91,11.91,11.91,200,238200.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,51400,220600,211300,369135,220700,18900,132100,220300,240100,330700
2022-09-30 13:04:33,,,,11.91,0,0.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,52200,220600,211300,369135,220700,23900,132100,220300,240100,330700
2022-09-30 13:04:36,11.91,11.91,11.9,11.9,1000,1190800.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,52000,220600,211300,369135,220700,23700,132100,220300,240100,331700
2022-09-30 13:04:39,11.9,11.9,11.9,11.9,600,714000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,57700,220600,209300,369135,220700,24100,132100,220300,240100,331700
2022-09-30 13:04:42,11.91,11.91,11.91,11.91,700,833700.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,57700,220600,209300,369135,220700,27200,132100,220300,240100,331700
2022-09-30 13:04:45,11.9,11.9,11.9,11.9,300,357000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,57500,220600,209300,369135,220700,27200,132100,220300,240100,331700
2022-09-30 13:04:48,11.91,11.91,11.9,11.9,1300,1547300.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,56500,220600,209300,369135,220700,31900,132100,220300,240100,331700
2022-09-30 13:04:51,,,,11.9,0,0.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,56500,220600,209300,369135,220700,36800,132100,220300,227400,331700
2022-09-30 13:04:54,,,,11.9,0,0.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,59700,220600,209300,369135,220700,56300,132100,220300,227400,331700
2022-09-30 13:04:57,11.9,11.91,11.9,11.9,2400,2856300.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,57600,220600,209300,369135,220700,87600,132100,220300,227400,331700
2022-09-30 13:05:00,11.9,11.9,11.9,11.9,700,833000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,57100,220600,209300,369135,220700,377600,132100,220300,227400,331700
2022-09-30 13:05:03,11.9,11.9,11.9,11.9,1300,1547000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,55800,220600,209300,369135,220700,377600,135100,220300,227400,331700
2022-09-30 13:05:06,11.91,11.91,11.9,11.9,1200,1428200.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,54800,220600,208500,369135,220700,379200,135100,220300,227400,331700
2022-09-30 13:05:09,,,,11.9,0,0.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,56100,221100,208500,369135,220700,379500,135100,220300,227400,332100
2022-09-30 13:05:12,11.91,11.91,11.9,11.9,500,595200.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,56000,221100,208500,369135,220700,381000,135100,220300,227400,335100
2022-09-30 13:05:15,11.9,11.9,11.9,11.9,200,238000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,54300,221100,208500,369135,220700,381000,135100,220300,227400,335100
2022-09-30 13:05:18,11.91,11.91,11.9,11.9,600,714200.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,55700,221100,208500,369135,220700,380800,135100,220300,228000,335100
2022-09-30 13:05:21,11.9,11.9,11.9,11.9,400,476000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,86200,221100,208500,369135,220700,395800,109500,220300,228000,335100
2022-09-30 13:05:24,11.91,11.91,11.91,11.91,6100,7265100.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,81800,221100,209000,369135,220700,390200,109500,220300,228000,335100
2022-09-30 13:05:27,11.91,11.92,11.9,11.91,394300,469613600.0,11.91,11.9,11.89,11.88,11.87,11.92,11.93,11.94,11.95,11.96,8500,89600,221100,209000,369135,106500,220300,228000,335100,320100
2022-09-30 13:05:30,11.91,11.91,11.91,11.91,1500,1786500.0,11.91,11.9,11.89,11.88,11.87,11.92,11.93,11.94,11.95,11.96,22300,89900,221100,209000,369135,106500,220300,228000,335100,320100
2022-09-30 13:05:33,11.92,11.92,11.92,11.92,300,357600.0,11.91,11.9,11.89,11.88,11.87,11.92,11.93,11.94,11.95,11.96,24100,89600,221100,209000,369135,118200,220300,228000,335100,320100
2022-09-30 13:05:36,11.91,11.91,11.9,11.9,200200,238262900.0,11.91,11.9,11.89,11.88,11.87,11.92,11.93,11.94,11.95,11.96,2200,36100,221100,209000,369135,118200,220300,228000,335100,320100
2022-09-30 13:05:39,,,,11.9,0,0.0,11.91,11.9,11.89,11.88,11.87,11.92,11.93,11.94,11.95,11.96,10700,1200,221100,209000,369135,118700,220300,228000,335100,320100
2022-09-30 13:05:42,11.91,11.91,11.91,11.91,900,1071900.0,11.91,11.9,11.89,11.88,11.87,11.92,11.93,11.94,11.95,11.96,9800,1200,221100,209000,369135,118700,217300,228000,335100,320100
2022-09-30 13:05:45,11.92,11.92,11.91,11.91,4500,5363700.0,11.91,11.9,11.89,11.88,11.87,11.92,11.93,11.94,11.95,11.96,9500,1200,220600,209500,369135,115600,217300,228000,335100,320100
2022-09-30 13:05:48,,,,11.91,0,0.0,11.91,11.9,11.89,11.88,11.87,11.92,11.93,11.94,11.95,11.96,8800,5400,220600,209500,369135,115800,218100,228000,335100,320100
2022-09-30 13:05:51,11.92,11.92,11.92,11.92,200,238400.0,11.91,11.9,11.89,11.88,11.87,11.92,11.93,11.94,11.95,11.96,10000,5400,220600,209500,369135,121700,218700,228000,335100,320100
2022-09-30 13:05:54,11.91,11.91,11.91,11.91,100,119100.0,11.91,11.9,11.89,11.88,11.87,11.92,11.93,11.94,11.95,11.96,10900,5400,220600,209500,369135,121700,218700,228000,335100,320100
2022-09-30 13:05:57,11.91,11.92,11.91,11.92,300,357400.0,11.91,11.9,11.89,11.88,11.87,11.92,11.93,11.94,11.95,11.96,12400,5500,225600,209500,369135,122100,218700,228300,335100,320100
2022-09-30 13:06:00,,,,11.92,0,0.0,11.91,11.9,11.89,11.88,11.87,11.92,11.93,11.94,11.95,11.96,13100,5500,225600,209500,369135,124500,218700,228300,335100,320100
2022-09-30 13:06:03,11.91,11.91,11.91,11.91,13900,16554900.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,8800,225600,209500,369135,219700,186700,124800,218700,229300,335100
2022-09-30 13:06:06,11.91,11.91,11.9,11.9,5700,6788400.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,13500,225600,209500,369135,219700,183800,122000,218700,229300,335100
2022-09-30 13:06:09,11.91,11.91,11.9,11.9,26500,31561100.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,13300,225600,215500,369135,219700,161700,119100,218700,229300,335100
2022-09-30 13:06:12,11.9,11.9,11.9,11.9,2600,3094000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,8600,225600,215500,369135,219700,162000,119000,218700,229300,335100
2022-09-30 13:06:15,11.9,11.91,11.9,11.9,11100,13217900.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,6600,225600,215500,369135,219700,153100,119000,218700,229800,335100
2022-09-30 13:06:18,11.91,11.91,11.91,11.91,2400,2858400.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,6600,225600,215500,369135,219700,154800,119000,218700,229800,335100
2022-09-30 13:06:21,11.91,11.91,11.91,11.91,2000,2382000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,9900,225600,215500,369135,220700,153500,119000,218700,229800,335100
2022-09-30 13:06:24,11.9,11.9,11.9,11.9,300,357000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,10800,225600,215500,369135,220700,154700,119000,218700,229800,335100
2022-09-30 13:06:27,11.9,11.9,11.9,11.9,1000,1190000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,9800,225100,215500,369135,220700,154900,119000,218700,229800,335100
2022-09-30 13:06:30,11.91,11.91,11.9,11.91,3200,3811000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,21500,237200,215500,369135,220900,153500,119000,218700,229800,335100
2022-09-30 13:06:33,11.9,11.9,11.9,11.9,100,119000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,21400,244400,215500,369135,220900,179100,119000,218700,229800,335100
2022-09-30 13:06:36,11.9,11.9,11.9,11.9,4400,5236000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,17000,244400,215500,369135,220900,177500,119000,218700,229800,335100
2022-09-30 13:06:39,11.9,11.9,11.9,11.9,500,595000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,16500,244400,215500,369135,220900,177800,119000,218700,229800,335100
2022-09-30 13:06:42,11.9,11.9,11.9,11.9,700,833000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,9000,244400,215500,369135,220900,177800,119000,218700,229800,335100
2022-09-30 13:06:45,11.9,11.9,11.9,11.9,3400,4046000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,5700,244400,215500,369135,220900,178600,119000,218700,229800,335100
2022-09-30 13:06:48,11.9,11.9,11.9,11.9,200,238000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,5500,244400,215500,369135,220900,178700,119000,218700,229800,335100
2022-09-30 13:06:51,11.9,11.91,11.9,11.9,2700,3214900.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,7500,244400,215500,369135,220900,177300,119000,224700,229800,335100
2022-09-30 13:06:54,11.9,11.91,11.9,11.91,3300,3928500.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,5300,244400,215500,369135,220900,176900,119500,224700,229800,335100
2022-09-30 13:06:57,11.9,11.9,11.9,11.9,300,357000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,6200,303300,215500,369135,220900,176800,117500,224700,229800,335100
2022-09-30 13:07:00,11.9,11.9,11.9,11.9,800,952000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,5400,303300,215500,369135,220900,176900,117500,224700,229800,335100
2022-09-30 13:07:03,11.9,11.91,11.89,11.9,201700,240182600.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,12100,285000,215300,369135,220900,800,117500,224700,229800,335100
2022-09-30 13:07:06,11.91,11.92,11.91,11.91,2500,2977600.0,11.91,11.9,11.89,11.88,11.87,11.92,11.93,11.94,11.95,11.96,13800,13000,305000,214600,369135,195300,224700,229800,335100,320300
2022-09-30 13:07:09,,,,11.91,0,0.0,11.91,11.9,11.89,11.88,11.87,11.92,11.93,11.94,11.95,11.96,13800,14100,307100,214600,369135,195600,224700,229400,335600,320300
2022-09-30 13:07:12,11.91,11.91,11.91,11.91,4500,5359500.0,11.91,11.9,11.89,11.88,11.87,11.92,11.93,11.94,11.95,11.96,8800,14100,307100,214600,369135,195600,224700,228900,335600,320300
2022-09-30 13:07:15,11.91,11.91,11.91,11.91,200,238200.0,11.91,11.9,11.89,11.88,11.87,11.92,11.93,11.94,11.95,11.96,8600,19600,307200,214600,369135,196400,224700,228900,335600,320300
2022-09-30 13:07:18,,,,11.91,0,0.0,11.91,11.9,11.89,11.88,11.87,11.92,11.93,11.94,11.95,11.96,8600,19600,309700,221800,369135,197800,224700,228900,335600,320300
2022-09-30 13:07:21,,,,11.91,0,0.0,11.91,11.9,11.89,11.88,11.87,11.92,11.93,11.94,11.95,11.96,8600,29700,309700,221800,369135,198700,224700,228900,335600,320300
2022-09-30 13:07:24,,,,11.91,0,0.0,11.91,11.9,11.89,11.88,11.87,11.92,11.93,11.94,11.95,11.96,9600,30000,309700,222300,369135,198900,224700,228900,335600,320300
2022-09-30 13:07:27,11.91,11.91,11.91,11.91,1600,1905600.0,11.91,11.9,11.89,11.88,11.87,11.92,11.93,11.94,11.95,11.96,8000,29200,309700,222300,369135,198900,224700,228800,335600,320300
2022-09-30 13:07:30,11.91,11.91,11.91,11.91,1000,1191000.0,11.91,11.9,11.89,11.88,11.87,11.92,11.93,11.94,11.95,11.96,7000,29200,309700,222300,369135,199500,224700,228800,335600,320300
2022-09-30 13:07:33,11.92,11.92,11.91,11.91,1100,1310900.0,11.91,11.9,11.89,11.88,11.87,11.92,11.93,11.94,11.95,11.96,7900,29200,309700,222300,369135,198600,224700,228800,335600,316300
2022-09-30 13:07:36,11.91,11.91,11.91,11.91,8000,9528000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,45300,309700,222300,369135,221300,2200,199500,224700,228800,335600
2022-09-30 13:07:39,11.91,11.91,11.9,11.91,600,714400.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,45200,309700,222300,283735,221300,5500,196100,224900,229500,335600
2022-09-30 13:07:42,11.9,11.9,11.9,11.9,100,119000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,47300,309700,222300,283735,221300,7100,196100,222900,229900,335600
2022-09-30 13:07:45,11.9,11.9,11.9,11.9,1000,1190000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,46300,309700,222300,283735,221300,14600,196100,223100,229900,335600
2022-09-30 13:07:48,11.91,11.91,11.91,11.91,300,357300.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,46300,309700,222300,283735,221300,14600,197700,223100,229900,335200
2022-09-30 13:07:51,,,,11.91,0,0.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,48300,310700,222300,283735,221300,16000,197700,223400,229900,335200
2022-09-30 13:07:54,,,,11.91,0,0.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,48300,310700,222300,283735,221300,57000,197700,218400,229900,335200
2022-09-30 13:07:57,11.9,11.9,11.9,11.9,300,357000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,48600,310700,222800,283735,221300,63000,197700,218400,229900,335200
2022-09-30 13:08:00,11.91,11.91,11.9,11.9,1800,2143600.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,48500,310700,222800,283735,221300,62600,197700,218400,229900,335200
2022-09-30 13:08:03,11.91,11.91,11.91,11.91,200,238200.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,43500,310700,222800,283735,221300,64000,197700,218400,229900,335200
2022-09-30 13:08:06,11.9,11.9,11.9,11.9,200,238000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,44900,310700,222800,283735,221300,64000,197700,218400,229900,335200
2022-09-30 13:08:09,,,,11.9,0,0.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,44900,310700,222800,283735,221300,64000,197700,218400,229900,335200
2022-09-30 13:08:12,,,,11.9,0,0.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,44900,310700,222800,283735,221300,64000,198700,218400,229900,335200
2022-09-30 13:08:15,11.9,11.9,11.9,11.9,2300,2737000.0,11.9,11.89,11.88,11.87,11.86,11.91,11.92,11.93,11.94,11.95,41800,310700,222800,283735,221300,64000,198700,218400,229900,335200
2022-09-30 13:08:18,11.9,11.9,11.9,11.9,41900,49861000.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,310700,222900,283735,221300,275800,158100,68600,198700,218400,229900
2022-09-30 13:08:21,11.9,11.9,11.89,11.89,300,356800.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,310500,222900,283735,221300,275800,166500,61900,198700,218400,229900
2022-09-30 13:08:24,11.9,11.9,11.9,11.9,1000,1190000.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,310500,222900,283735,221300,275800,172500,59200,197600,218400,229900
2022-09-30 13:08:27,11.89,11.89,11.89,11.89,300,356700.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,310200,222800,283735,221300,275800,184700,52100,197600,218400,229900
2022-09-30 13:08:30,11.9,11.9,11.9,11.9,200,238000.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,310200,222800,283735,221300,276300,186000,54100,196600,218400,229900
2022-09-30 13:08:33,,,,11.9,0,0.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,310200,222800,283735,221300,276300,186100,54100,196600,218400,229900
2022-09-30 13:08:36,11.89,11.89,11.89,11.89,300,356700.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,310500,222800,283735,321300,276300,186100,54100,196600,218400,229100
2022-09-30 13:08:39,,,,11.89,0,0.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,310500,222800,283735,321400,276300,188600,54100,196600,218400,229100
2022-09-30 13:08:42,,,,11.89,0,0.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,311700,222800,283735,321400,276300,189700,55100,196600,218400,229100
2022-09-30 13:08:45,11.9,11.9,11.89,11.9,700,832900.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,311600,222800,283735,321400,276300,189300,55100,195800,218400,229100
2022-09-30 13:08:48,,,,11.9,0,0.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,310800,222800,283735,321400,276300,189300,55200,197800,218400,228000
2022-09-30 13:08:51,,,,11.9,0,0.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,310800,222900,283735,321400,276300,190000,14700,197800,218400,228000
2022-09-30 13:08:54,11.9,11.9,11.9,11.9,500,595000.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,310800,222900,283735,321400,276300,189500,14700,197800,218400,228000
2022-09-30 13:08:57,11.89,11.89,11.89,11.89,23400,27822600.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,287400,222900,283735,321400,276300,189500,14700,198800,218400,228000
2022-09-30 13:09:00,11.89,11.89,11.89,11.89,500,594500.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,286900,220900,283735,321400,276300,189500,14700,198800,218400,228000
2022-09-30 13:09:03,,,,11.89,0,0.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,287700,220400,283735,321400,276300,241100,15500,210100,218400,228000
2022-09-30 13:09:06,11.89,11.89,11.89,11.89,3800,4518200.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,283900,220400,284035,321400,276300,234100,15500,220100,218400,228000
2022-09-30 13:09:09,11.9,11.9,11.89,11.89,4900,5826400.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,278300,220400,284035,321400,276300,437500,15500,220100,218400,228000
2022-09-30 13:09:12,11.89,11.89,11.89,11.89,3500,4161500.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,274800,220400,284035,321400,277200,437600,15500,220100,219000,228000
2022-09-30 13:09:15,11.89,11.9,11.89,11.9,1900,2259500.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,273300,221800,284035,321400,277200,437600,15500,220300,219000,228000
2022-09-30 13:09:18,11.9,11.9,11.89,11.89,11000,13080800.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,264200,221800,284035,321400,277200,436300,15500,220300,219000,228000
2022-09-30 13:09:21,11.9,11.9,11.9,11.9,200,238000.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,264200,221800,294035,331100,276500,439400,15500,220300,219000,228000
2022-09-30 13:09:24,,,,11.9,0,0.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,264300,222300,284035,331100,276500,439300,15500,220300,218900,228000
2022-09-30 13:09:27,11.89,11.9,11.89,11.9,300,356900.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,264200,223300,284035,331100,276500,441100,15500,220300,219000,228000
2022-09-30 13:09:30,11.9,11.9,11.89,11.89,2100,2497000.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,262500,223300,285035,331100,276500,440500,15500,215600,218400,228000
2022-09-30 13:09:33,11.9,11.9,11.9,11.9,200,238000.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,262500,223300,285035,331100,276500,441200,15500,215600,218400,228000
2022-09-30 13:09:36,11.9,11.9,11.9,11.9,400,476000.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,262500,223300,285035,331100,276500,440800,15600,215700,218400,228000
2022-09-30 13:09:39,11.9,11.9,11.9,11.9,300,357000.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,262500,223300,285035,331100,276500,440800,16500,215700,218400,228000
2022-09-30 13:09:42,,,,11.9,0,0.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,262500,223300,285035,331100,276500,463800,16500,215700,218800,228000
2022-09-30 13:09:45,11.89,11.89,11.89,11.89,1000,1189000.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,261600,223300,285035,331100,276500,463800,16500,215700,218800,228000
2022-09-30 13:09:48,11.9,11.9,11.89,11.89,2400,2853900.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,259500,223300,285035,331100,276500,488700,16500,215700,218800,228200
2022-09-30 13:09:51,11.89,11.89,11.89,11.89,25800,30676200.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,233700,223300,285035,331100,276500,489600,16500,215700,218800,228200
2022-09-30 13:09:54,11.89,11.89,11.89,11.89,4000,4756000.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,229700,223300,285035,331100,276500,490700,16500,215700,219800,228200
2022-09-30 13:09:57,11.9,11.9,11.89,11.89,3100,3688400.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,229200,223300,285035,331100,276500,488100,16500,215300,219800,228200
2022-09-30 13:10:00,11.89,11.89,11.89,11.89,6900,8204100.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,222300,223300,285035,346800,276500,438100,16500,215300,219800,228200
2022-09-30 13:10:03,11.9,11.9,11.89,11.89,3300,3925700.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,221000,223300,285035,346800,276500,436100,16500,215300,207800,228200
2022-09-30 13:10:06,,,,11.89,0,0.0,11.89,11.88,11.87,11.86,11.85,11.9,11.91,11.92,11.93,11.94,221000,223300,285035,346800,276500,458700,16200,215300,207800,228200
2022-09-30 13:10:09,11.89,11.9,11.88,11.89,221400,263244700.0,11.88,11.87,11.86,11.85,11.84,11.89,11.9,11.91,11.92,11.93,223200,285035,346800,276100,238700,14300,458600,16200,215300,207800
2022-09-30 13:10:12,11.89,11.89,11.89,11.89,900,1070100.0,11.88,11.87,11.86,11.85,11.84,11.89,11.9,11.91,11.92,11.93,225900,285035,346800,276400,238700,29000,450500,16200,215300,207800
2022-09-30 13:10:15,11.88,11.88,11.88,11.88,300,356400.0,11.88,11.87,11.86,11.85,11.84,11.89,11.9,11.91,11.92,11.93,225700,285035,346800,276400,238700,33000,443300,12700,215300,207600
2022-09-30 13:10:18,,,,11.88,0,0.0,11.88,11.87,11.86,11.85,11.84,11.89,11.9,11.91,11.92,11.93,225900,285035,346800,276400,238700,86300,391200,12700,215300,207600
2022-09-30 13:10:21,,,,11.88,0,0.0,11.88,11.87,11.86,11.85,11.84,11.89,11.9,11.91,11.92,11.93,225900,285535,346800,276400,238700,94300,379000,12700,215300,207600
2022-09-30 13:10:24,,,,11.88,0,0.0,11.88,11.87,11.86,11.85,11.84,11.89,11.9,11.91,11.92,11.93,227600,285435,346800,277400,238700,98300,379000,12700,215300,207600
